"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"375","GO:0035914","skeletal muscle cell differentiation",50,5,1.09,"0.00460"
"376","GO:0019430","removal of superoxide radicals",16,3,0.35,"0.00470"
"377","GO:0048745","smooth muscle tissue development",16,3,0.35,"0.00470"
"378","GO:0097475","motor neuron migration",16,3,0.35,"0.00470"
"379","GO:1905332","positive regulation of morphogenesis of an epithelium",16,3,0.35,"0.00470"
"380","GO:0048732","gland development",385,17,8.43,"0.00486"
"381","GO:0016331","morphogenesis of embryonic epithelium",202,11,4.42,"0.00494"
"382","GO:0030335","positive regulation of cell migration",386,17,8.45,"0.00498"
"383","GO:0010160","formation of animal organ boundary",32,4,0.7,"0.00499"
"384","GO:0038084","vascular endothelial growth factor signaling pathway",32,4,0.7,"0.00499"
"385","GO:0008285","negative regulation of cell population proliferation",554,22,12.13,"0.00517"
"386","GO:1903053","regulation of extracellular matrix organization",73,6,1.6,"0.00521"
"387","GO:0043408","regulation of MAPK cascade",456,19,9.98,"0.00555"
"388","GO:0046620","regulation of organ growth",74,6,1.62,"0.00556"
"389","GO:1902106","negative regulation of leukocyte differentiation",74,6,1.62,"0.00556"
"390","GO:0006730","one-carbon metabolic process",33,4,0.72,"0.00558"
"391","GO:0032945","negative regulation of mononuclear cell proliferation",33,4,0.72,"0.00558"
"392","GO:0050672","negative regulation of lymphocyte proliferation",33,4,0.72,"0.00558"
"393","GO:0007501","mesodermal cell fate specification",17,3,0.37,"0.00562"
"394","GO:0033564","anterior/posterior axon guidance",17,3,0.37,"0.00562"
"395","GO:0061000","negative regulation of dendritic spine development",17,3,0.37,"0.00562"
"396","GO:0061052","negative regulation of cell growth involved in cardiac muscle cell development",17,3,0.37,"0.00562"
"397","GO:0071450","cellular response to oxygen radical",17,3,0.37,"0.00562"
"398","GO:0071451","cellular response to superoxide",17,3,0.37,"0.00562"
"399","GO:2000288","positive regulation of myoblast proliferation",17,3,0.37,"0.00562"
"400","GO:0007611","learning or memory",265,13,5.8,"0.00565"
"401","GO:0030326","embryonic limb morphogenesis",124,8,2.71,"0.00589"
"402","GO:1903707","negative regulation of hemopoiesis",75,6,1.64,"0.00594"
"403","GO:0001736","establishment of planar polarity",151,9,3.31,"0.00600"
"404","GO:0007164","establishment of tissue polarity",151,9,3.31,"0.00600"
"405","GO:0033002","muscle cell proliferation",151,9,3.31,"0.00600"
"406","GO:0003279","cardiac septum development",99,7,2.17,"0.00600"
"407","GO:0060828","regulation of canonical Wnt signaling pathway",208,11,4.55,"0.00614"
"408","GO:0043276","anoikis",34,4,0.74,"0.00622"
"409","GO:0070664","negative regulation of leukocyte proliferation",34,4,0.74,"0.00622"
"410","GO:0048518","positive regulation of biological process",4197,112,91.88,"0.00622"
"411","GO:0051146","striated muscle cell differentiation",238,12,5.21,"0.00624"
"412","GO:0048675","axon extension",152,9,3.33,"0.00625"
"413","GO:0009953","dorsal/ventral pattern formation",100,7,2.19,"0.00633"
"414","GO:0030029","actin filament-based process",849,30,18.59,"0.00638"
"415","GO:2000147","positive regulation of cell motility",396,17,8.67,"0.00639"
"416","GO:0008354","germ cell migration",18,3,0.39,"0.00664"
"417","GO:0010763","positive regulation of fibroblast migration",18,3,0.39,"0.00664"
"418","GO:0051152","positive regulation of smooth muscle cell differentiation",18,3,0.39,"0.00664"
"419","GO:0051451","myoblast migration",18,3,0.39,"0.00664"
"420","GO:0060039","pericardium development",18,3,0.39,"0.00664"
"421","GO:0060669","embryonic placenta morphogenesis",18,3,0.39,"0.00664"
"422","GO:2000291","regulation of myoblast proliferation",18,3,0.39,"0.00664"
"423","GO:0030856","regulation of epithelial cell differentiation",101,7,2.21,"0.00668"
"424","GO:0014812","muscle cell migration",77,6,1.69,"0.00675"
"425","GO:1901342","regulation of vasculature development",182,10,3.98,"0.00679"
"426","GO:0051963","regulation of synapse assembly",154,9,3.37,"0.00680"
"427","GO:0009966","regulation of signal transduction",2179,64,47.7,"0.00689"
"428","GO:0002042","cell migration involved in sprouting angiogenesis",35,4,0.77,"0.00690"
"429","GO:0032097","positive regulation of response to food",35,4,0.77,"0.00690"
"430","GO:0032100","positive regulation of appetite",35,4,0.77,"0.00690"
"431","GO:0032106","positive regulation of response to extracellular stimulus",35,4,0.77,"0.00690"
"432","GO:0032109","positive regulation of response to nutrient levels",35,4,0.77,"0.00690"
"433","GO:0035582","sequestering of BMP in extracellular matrix",35,4,0.77,"0.00690"
"434","GO:0045685","regulation of glial cell differentiation",35,4,0.77,"0.00690"
"435","GO:0048251","elastic fiber assembly",35,4,0.77,"0.00690"
"436","GO:0051250","negative regulation of lymphocyte activation",55,5,1.2,"0.00691"
"437","GO:0055021","regulation of cardiac muscle tissue growth",55,5,1.2,"0.00691"
"438","GO:0060420","regulation of heart growth",55,5,1.2,"0.00691"
"439","GO:0040008","regulation of growth",500,20,10.95,"0.00697"
"440","GO:0048608","reproductive structure development",272,13,5.95,"0.00698"
"441","GO:0061458","reproductive system development",273,13,5.98,"0.00719"
"442","GO:0051240","positive regulation of multicellular organismal process",1156,38,25.31,"0.00725"
"443","GO:0009886","post-embryonic animal morphogenesis",184,10,4.03,"0.00732"
"444","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",184,10,4.03,"0.00732"
"445","GO:0035113","embryonic appendage morphogenesis",129,8,2.82,"0.00744"
"446","GO:0072009","nephron epithelium development",129,8,2.82,"0.00744"
"447","GO:0001508","action potential",56,5,1.23,"0.00746"
"448","GO:0003151","outflow tract morphogenesis",56,5,1.23,"0.00746"
"449","GO:0043277","apoptotic cell clearance",56,5,1.23,"0.00746"
"450","GO:0048704","embryonic skeletal system morphogenesis",56,5,1.23,"0.00746"
"451","GO:0006956","complement activation",275,13,6.02,"0.00763"
"452","GO:0048663","neuron fate commitment",79,6,1.73,"0.00763"
"453","GO:0048286","lung alveolus development",36,4,0.79,"0.00763"
"454","GO:0051610","serotonin uptake",36,4,0.79,"0.00763"
"455","GO:0099560","synaptic membrane adhesion",36,4,0.79,"0.00763"
"456","GO:0000303","response to superoxide",19,3,0.42,"0.00776"
"457","GO:0007614","short-term memory",19,3,0.42,"0.00776"
"458","GO:0051450","myoblast proliferation",19,3,0.42,"0.00776"
"459","GO:0060538","skeletal muscle organ development",130,8,2.85,"0.00778"
"460","GO:0048048","embryonic eye morphogenesis",104,7,2.28,"0.00781"
"461","GO:0055007","cardiac muscle cell differentiation",104,7,2.28,"0.00781"
"462","GO:0043066","negative regulation of apoptotic process",506,20,11.08,"0.00790"
"463","GO:1902905","positive regulation of supramolecular fiber organization",131,8,2.87,"0.00813"
"464","GO:0048878","chemical homeostasis",828,29,18.13,"0.00820"
"465","GO:0042475","odontogenesis of dentin-containing tooth",37,4,0.81,"0.00841"
"466","GO:0016064","immunoglobulin mediated immune response",310,14,6.79,"0.00843"
"467","GO:0034199","activation of protein kinase A activity",81,6,1.77,"0.00859"
"468","GO:1903034","regulation of response to wounding",160,9,3.5,"0.00865"
"469","GO:0019724","B cell mediated immunity",311,14,6.81,"0.00866"
"470","GO:0000305","response to oxygen radical",20,3,0.44,"0.00898"
"471","GO:0044070","regulation of monoatomic anion transport",20,3,0.44,"0.00898"
"472","GO:0048641","regulation of skeletal muscle tissue development",20,3,0.44,"0.00898"
"473","GO:0050769","positive regulation of neurogenesis",190,10,4.16,"0.00908"
"474","GO:0043065","positive regulation of apoptotic process",345,15,7.55,"0.00908"
"475","GO:0034109","homotypic cell-cell adhesion",82,6,1.8,"0.00911"
"476","GO:0019226","transmission of nerve impulse",38,4,0.83,"0.00924"
"477","GO:2001205","negative regulation of osteoclast development",38,4,0.83,"0.00924"
"478","GO:0001658","branching involved in ureteric bud morphogenesis",59,5,1.29,"0.00927"
"479","GO:0042551","neuron maturation",59,5,1.29,"0.00927"
"480","GO:0050771","negative regulation of axonogenesis",59,5,1.29,"0.00927"
"481","GO:0060603","mammary gland duct morphogenesis",59,5,1.29,"0.00927"
"482","GO:0007548","sex differentiation",251,12,5.49,"0.00935"
"483","GO:0007519","skeletal muscle tissue development",108,7,2.36,"0.00953"
"484","GO:0040017","positive regulation of locomotion",447,18,9.79,"0.00959"
"485","GO:0007422","peripheral nervous system development",83,6,1.82,"0.00964"
"486","GO:0070374","positive regulation of ERK1 and ERK2 cascade",135,8,2.96,"0.00967"
"487","GO:0048638","regulation of developmental growth",316,14,6.92,"0.00988"
"488","GO:0044706","multi-multicellular organism process",193,10,4.23,"0.01007"
"489","GO:0003013","circulatory system process",518,20,11.34,"0.01008"
"490","GO:1901379","regulation of potassium ion transmembrane transport",39,4,0.85,"0.01013"
"491","GO:0042098","T cell proliferation",84,6,1.84,"0.01020"
"492","GO:0048592","eye morphogenesis",350,15,7.66,"0.01027"
"493","GO:0006958","complement activation, classical pathway",255,12,5.58,"0.01051"
"494","GO:0060675","ureteric bud morphogenesis",61,5,1.34,"0.01063"
"495","GO:0072171","mesonephric tubule morphogenesis",61,5,1.34,"0.01063"
"496","GO:0046661","male sex differentiation",166,9,3.63,"0.01086"
"497","GO:0001775","cell activation",773,27,16.92,"0.01098"
"498","GO:0043616","keratinocyte proliferation",40,4,0.88,"0.01106"
"499","GO:2000035","regulation of stem cell division",40,4,0.88,"0.01106"
"500","GO:0001738","morphogenesis of a polarized epithelium",196,10,4.29,"0.01115"
"501","GO:0060322","head development",594,22,13,"0.01126"
"502","GO:0045667","regulation of osteoblast differentiation",139,8,3.04,"0.01141"
"503","GO:0050807","regulation of synapse organization",258,12,5.65,"0.01146"
"504","GO:0045765","regulation of angiogenesis",168,9,3.68,"0.01168"
"505","GO:0007483","genital disc morphogenesis",22,3,0.48,"0.01175"
"506","GO:0035126","post-embryonic genitalia morphogenesis",22,3,0.48,"0.01175"
"507","GO:0042689","regulation of crystal cell differentiation",22,3,0.48,"0.01175"
"508","GO:0048803","imaginal disc-derived male genitalia morphogenesis",22,3,0.48,"0.01175"
"509","GO:0048805","imaginal disc-derived genitalia morphogenesis",22,3,0.48,"0.01175"
"510","GO:0055022","negative regulation of cardiac muscle tissue growth",22,3,0.48,"0.01175"
"511","GO:0061050","regulation of cell growth involved in cardiac muscle cell development",22,3,0.48,"0.01175"
"512","GO:0061117","negative regulation of heart growth",22,3,0.48,"0.01175"
"513","GO:0030510","regulation of BMP signaling pathway",113,7,2.47,"0.01204"
"514","GO:0032095","regulation of response to food",41,4,0.9,"0.01205"
"515","GO:0048050","post-embryonic eye morphogenesis",41,4,0.9,"0.01205"
"516","GO:0017145","stem cell division",63,5,1.38,"0.01213"
"517","GO:1904888","cranial skeletal system development",63,5,1.38,"0.01213"
"518","GO:0050866","negative regulation of cell activation",88,6,1.93,"0.01265"
"519","GO:0043069","negative regulation of programmed cell death",530,20,11.6,"0.01272"
"520","GO:0045906","negative regulation of vasoconstriction",231,11,5.06,"0.01291"
"521","GO:0060411","cardiac septum morphogenesis",64,5,1.4,"0.01293"
"522","GO:0035153","epithelial cell type specification, open tracheal system",23,3,0.5,"0.01329"
"523","GO:0035774","positive regulation of insulin secretion involved in cellular response to glucose stimulus",23,3,0.5,"0.01329"
"524","GO:0070306","lens fiber cell differentiation",23,3,0.5,"0.01329"
"525","GO:0070167","regulation of biomineral tissue development",89,6,1.95,"0.01332"
"526","GO:0060443","mammary gland morphogenesis",65,5,1.42,"0.01376"
"527","GO:0045444","fat cell differentiation",116,7,2.54,"0.01377"
"528","GO:0045669","positive regulation of osteoblast differentiation",116,7,2.54,"0.01377"
"529","GO:0010976","positive regulation of neuron projection development",173,9,3.79,"0.01394"
"530","GO:0030216","keratinocyte differentiation",66,5,1.44,"0.01463"
"531","GO:0042129","regulation of T cell proliferation",66,5,1.44,"0.01463"
"532","GO:0060415","muscle tissue morphogenesis",66,5,1.44,"0.01463"
"533","GO:0042310","vasoconstriction",267,12,5.85,"0.01470"
"534","GO:0050803","regulation of synapse structure or activity",267,12,5.85,"0.01470"
"535","GO:0032874","positive regulation of stress-activated MAPK cascade",91,6,1.99,"0.01475"
"536","GO:0007484","imaginal disc-derived genitalia development",24,3,0.53,"0.01495"
"537","GO:0007485","imaginal disc-derived male genitalia development",24,3,0.53,"0.01495"
"538","GO:0014016","neuroblast differentiation",24,3,0.53,"0.01495"
"539","GO:0014816","skeletal muscle satellite cell differentiation",24,3,0.53,"0.01495"
"540","GO:0045616","regulation of keratinocyte differentiation",24,3,0.53,"0.01495"
"541","GO:0061311","cell surface receptor signaling pathway involved in heart development",24,3,0.53,"0.01495"
"542","GO:1905207","regulation of cardiocyte differentiation",24,3,0.53,"0.01495"
"543","GO:0098660","inorganic ion transmembrane transport",504,19,11.03,"0.01511"
"544","GO:0030517","negative regulation of axon extension",44,4,0.96,"0.01536"
"545","GO:0071604","transforming growth factor beta production",44,4,0.96,"0.01536"
"546","GO:0071634","regulation of transforming growth factor beta production",44,4,0.96,"0.01536"
"547","GO:0030100","regulation of endocytosis",301,13,6.59,"0.01538"
"548","GO:0070304","positive regulation of stress-activated protein kinase signaling cascade",92,6,2.01,"0.01549"
"549","GO:0030501","positive regulation of bone mineralization",67,5,1.47,"0.01554"
"550","GO:1904396","regulation of neuromuscular junction development",67,5,1.47,"0.01554"
"551","GO:0030316","osteoclast differentiation",119,7,2.61,"0.01566"
"552","GO:0042593","glucose homeostasis",335,14,7.33,"0.01579"
"553","GO:0007162","negative regulation of cell adhesion",177,9,3.87,"0.01597"
"554","GO:0061448","connective tissue development",177,9,3.87,"0.01597"
"555","GO:0033500","carbohydrate homeostasis",336,14,7.36,"0.01616"
"556","GO:0061383","trabecula morphogenesis",93,6,2.04,"0.01627"
"557","GO:0007389","pattern specification process",473,18,10.35,"0.01632"
"558","GO:0048706","embryonic skeletal system development",68,5,1.49,"0.01648"
"559","GO:0051149","positive regulation of muscle cell differentiation",68,5,1.49,"0.01648"
"560","GO:0048701","embryonic cranial skeleton morphogenesis",45,4,0.99,"0.01657"
"561","GO:0003148","outflow tract septum morphogenesis",25,3,0.55,"0.01672"
"562","GO:0007450","dorsal/ventral pattern formation, imaginal disc",25,3,0.55,"0.01672"
"563","GO:0008228","opsonization",25,3,0.55,"0.01672"
"564","GO:0019755","one-carbon compound transport",25,3,0.55,"0.01672"
"565","GO:0035168","larval lymph gland hemocyte differentiation",25,3,0.55,"0.01672"
"566","GO:0043129","surfactant homeostasis",25,3,0.55,"0.01672"
"567","GO:0045611","negative regulation of hemocyte differentiation",25,3,0.55,"0.01672"
"568","GO:0045687","positive regulation of glial cell differentiation",25,3,0.55,"0.01672"
"569","GO:0048190","wing disc dorsal/ventral pattern formation",25,3,0.55,"0.01672"
"570","GO:0050974","detection of mechanical stimulus involved in sensory perception",25,3,0.55,"0.01672"
"571","GO:0060914","heart formation",25,3,0.55,"0.01672"
"572","GO:1901016","regulation of potassium ion transmembrane transporter activity",25,3,0.55,"0.01672"
"573","GO:1905330","regulation of morphogenesis of an epithelium",25,3,0.55,"0.01672"
"574","GO:2000048","negative regulation of cell-cell adhesion mediated by cadherin",25,3,0.55,"0.01672"
"575","GO:0016192","vesicle-mediated transport",1300,40,28.46,"0.01674"
"576","GO:0090130","tissue migration",305,13,6.68,"0.01697"
"577","GO:0007044","cell-substrate junction assembly",94,6,2.06,"0.01707"
"578","GO:0065008","regulation of biological quality",2193,62,48.01,"0.01737"
"579","GO:0048644","muscle organ morphogenesis",69,5,1.51,"0.01746"
"580","GO:0070169","positive regulation of biomineral tissue development",69,5,1.51,"0.01746"
"581","GO:1903036","positive regulation of response to wounding",69,5,1.51,"0.01746"
"582","GO:0035265","organ growth",122,7,2.67,"0.01773"
"583","GO:0051216","cartilage development",122,7,2.67,"0.01773"
